,Timestamp,Full Name,Gender,Age,Use Phone for Class Notes,Buy/Access Books from Phone,Phone's Battery Lasts a Day,Run for Charger When Battery Dies,Worry About Losing Cell Phone,Take Phone to Bathroom,Use Phone in Social Gatherings,Check Phone Without Notification,Check Phone Before Sleep/After Waking Up,Keep Phone Next to While Sleeping,Check Emails/Calls/Texts During Class,Rely on Phone in Awkward Situations,On Phone While Watching TV/Eating,Panic Attack if Phone Left Elsewhere,Use Phone on Date,Phone Use for Playing Games,Live a Day Without Phone,Addicted to Phone,Target
3809,2023-10-25 10:17:26.202371,Alex Johnson,Male,42,No,No,No,No,No,No,No,Often,No,No,Yes,Yes,No,No,No,5 hours,No,No,Maybe addicted
3810,2023-04-02 10:17:26.202371,Alex Johnson,Female,36,No,Yes,No,No,Yes,Yes,Yes,Rarely,Yes,No,No,Yes,No,No,No,3 hours,Yes,Yes, NOT Adicted
3811,2023-11-08 10:17:26.202371,Maria Garcia,Female,20,No,No,Yes,No,Yes,No,No,Never,Yes,Yes,No,No,No,Yes,No,2 hours,No,No,Maybe addicted
3812,2023-02-18 10:17:26.202371,John Doe,Female,48,Yes,Yes,Yes,No,Yes,Yes,Yes,Rarely,No,No,Yes,Yes,Yes,Yes,Yes,3 hours,Yes,No,Adicted
3813,2023-08-04 10:17:26.202371,John Doe,Male,18,No,No,Yes,Yes,No,Yes,No,Sometimes,No,No,No,Yes,No,No,No,4 hours,No,Yes, NOT Adicted
3814,2022-12-28 10:17:26.202371,Emily Martinez,Male,23,Yes,Yes,No,Yes,No,No,No,Rarely,No,Yes,Yes,Yes,Yes,No,No,5 hours,No,No,Maybe addicted
3815,2023-09-25 10:17:26.202371,John Doe,Female,55,No,Yes,No,No,No,Yes,No,Sometimes,No,No,Yes,No,No,No,No,5 hours,No,Yes, NOT Adicted
3816,2023-10-24 10:17:26.202371,Emily Martinez,Male,18,No,Yes,Yes,No,No,Yes,Yes,Rarely,No,No,No,No,No,No,No,3 hours,Yes,No,Maybe addicted
3817,2023-10-07 10:17:26.202371,Jane Smith,Female,58,No,Yes,No,No,Yes,Yes,No,Never,Yes,No,Yes,Yes,Yes,No,No,4 hours,Yes,Yes, NOT Adicted
3818,2023-09-06 10:17:26.202371,Alex Johnson,Male,25,Yes,Yes,Yes,Yes,Yes,No,Yes,Never,Yes,No,Yes,No,Yes,Yes,No,5 hours,No,No, NOT Adicted
3819,2023-09-06 10:17:26.202371,Maria Garcia,Male,46,No,No,No,No,No,Yes,No,Rarely,Yes,Yes,No,No,Yes,No,Yes,2 hours,No,Yes,Maybe addicted
3820,2023-09-05 10:17:26.202371,Jane Smith,Female,56,Yes,Yes,No,No,No,No,No,Often,Yes,Yes,No,No,Yes,No,No,2 hours,Yes,No, NOT Adicted
3821,2023-06-22 10:17:26.202371,Jane Smith,Female,38,No,Yes,Yes,No,Yes,No,No,Rarely,Yes,No,No,Yes,No,Yes,No,1 hours,No,Yes,Maybe addicted
3822,2023-04-07 10:17:26.202371,Alex Johnson,Male,43,No,No,No,No,No,Yes,No,Rarely,No,No,Yes,Yes,No,No,Yes,4 hours,No,No, NOT Adicted
3823,2023-05-12 10:17:26.202371,Maria Garcia,Male,64,No,No,No,Yes,Yes,No,Yes,Never,No,No,No,No,Yes,Yes,No,1 hours,Yes,Yes,Adicted
3824,2023-07-01 10:17:26.202371,John Doe,Male,25,Yes,Yes,Yes,No,Yes,Yes,Yes,Sometimes,No,Yes,No,Yes,Yes,No,Yes,3 hours,No,No,Maybe addicted
3825,2023-12-17 10:17:26.202371,Emily Martinez,Male,32,No,No,No,No,No,No,No,Sometimes,No,No,Yes,Yes,No,No,No,0 hours,Yes,No,Maybe addicted
3826,2023-12-20 10:17:26.202371,Jane Smith,Male,62,No,No,No,Yes,No,Yes,Yes,Often,No,Yes,No,Yes,Yes,No,No,2 hours,No,No,Maybe addicted
3827,2023-12-16 10:17:26.202371,Emily Martinez,Female,62,No,No,No,Yes,No,Yes,Yes,Rarely,Yes,Yes,Yes,Yes,No,Yes,No,1 hours,Yes,Yes, NOT Adicted
3828,2023-12-13 10:17:26.202371,Jane Smith,Female,41,Yes,No,Yes,Yes,No,No,No,Rarely,Yes,Yes,No,No,Yes,No,Yes,4 hours,No,Yes,Adicted
3829,2023-07-24 10:17:26.202371,John Doe,Female,59,No,Yes,No,No,No,No,No,Sometimes,No,No,Yes,Yes,No,Yes,Yes,0 hours,Yes,Yes,Maybe addicted
3830,2023-05-18 10:17:26.202371,Jane Smith,Female,49,Yes,No,Yes,Yes,Yes,No,Yes,Never,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2 hours,No,No, NOT Adicted
3831,2023-03-26 10:17:26.202371,John Doe,Male,21,Yes,Yes,Yes,Yes,Yes,Yes,No,Often,Yes,No,Yes,Yes,Yes,Yes,No,3 hours,Yes,Yes,Adicted
3832,2023-08-17 10:17:26.202371,Emily Martinez,Male,37,Yes,Yes,Yes,Yes,No,No,No,Sometimes,No,No,No,Yes,No,No,Yes,0 hours,No,Yes,Maybe addicted
3833,2023-09-28 10:17:26.202371,Maria Garcia,Female,35,Yes,No,No,Yes,No,No,Yes,Rarely,Yes,No,Yes,Yes,No,No,Yes,3 hours,No,Yes, NOT Adicted
3834,2023-09-13 10:17:26.202371,Jane Smith,Male,42,Yes,No,Yes,Yes,Yes,Yes,Yes,Often,Yes,No,Yes,No,Yes,Yes,No,0 hours,No,No, NOT Adicted
3835,2023-05-14 10:17:26.202371,Maria Garcia,Male,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Often,Yes,Yes,Yes,No,No,No,No,1 hours,No,No, NOT Adicted
3836,2023-10-17 10:17:26.202371,John Doe,Female,38,Yes,No,No,No,No,No,Yes,Sometimes,Yes,Yes,No,No,No,No,Yes,0 hours,Yes,Yes,Adicted
3837,2023-07-18 10:17:26.202371,John Doe,Female,57,Yes,Yes,No,No,Yes,Yes,No,Sometimes,No,Yes,Yes,Yes,No,No,Yes,2 hours,Yes,Yes, NOT Adicted
3838,2023-10-05 10:17:26.202371,Maria Garcia,Male,26,Yes,No,Yes,No,Yes,Yes,No,Rarely,No,No,No,Yes,Yes,No,Yes,5 hours,No,Yes,Adicted
3839,2023-07-28 10:17:26.202371,Emily Martinez,Male,52,Yes,No,No,Yes,No,Yes,Yes,Often,No,Yes,No,No,No,Yes,No,5 hours,No,Yes,Adicted
3840,2023-04-26 10:17:26.202371,Emily Martinez,Female,62,Yes,No,No,No,No,Yes,No,Sometimes,No,No,Yes,No,No,No,No,3 hours,Yes,Yes,Maybe addicted
3841,2023-11-22 10:17:26.202371,James Lee,Female,32,Yes,No,Yes,No,No,Yes,No,Often,No,No,Yes,Yes,No,Yes,Yes,1 hours,No,Yes,Maybe addicted
3842,2023-09-25 10:17:26.202371,Emily Martinez,Female,56,Yes,No,No,No,No,No,Yes,Rarely,Yes,No,Yes,Yes,No,Yes,No,0 hours,Yes,Yes,Adicted
3843,2023-12-15 10:17:26.202371,Emily Martinez,Female,46,No,Yes,No,No,No,No,No,Rarely,No,Yes,No,Yes,No,Yes,Yes,2 hours,No,No, NOT Adicted
3844,2023-02-27 10:17:26.202371,Alex Johnson,Female,46,No,Yes,Yes,Yes,Yes,No,Yes,Rarely,No,No,Yes,Yes,No,Yes,Yes,3 hours,Yes,No,Adicted
3845,2023-11-19 10:17:26.202371,James Lee,Female,59,Yes,No,Yes,Yes,Yes,Yes,No,Rarely,No,No,No,No,No,Yes,Yes,5 hours,No,No, NOT Adicted
3846,2023-08-02 10:17:26.202371,Emily Martinez,Male,56,Yes,No,Yes,Yes,Yes,Yes,No,Sometimes,No,Yes,Yes,No,No,Yes,No,5 hours,No,Yes,Adicted
3847,2023-05-18 10:17:26.202371,Jane Smith,Female,18,No,Yes,No,No,No,Yes,Yes,Sometimes,Yes,No,No,Yes,No,Yes,No,1 hours,Yes,Yes, NOT Adicted
3848,2023-09-26 10:17:26.202371,James Lee,Female,24,No,Yes,No,No,No,No,No,Sometimes,Yes,Yes,No,Yes,No,No,Yes,1 hours,No,No,Maybe addicted
3849,2023-05-07 10:17:26.202371,John Doe,Female,20,Yes,Yes,Yes,No,Yes,No,No,Rarely,No,Yes,No,No,No,Yes,Yes,5 hours,No,No,Adicted
3850,2023-08-24 10:17:26.202371,James Lee,Female,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Sometimes,Yes,Yes,Yes,Yes,Yes,Yes,No,0 hours,Yes,Yes,Adicted
3851,2023-09-11 10:17:26.202371,Alex Johnson,Female,49,Yes,Yes,No,Yes,Yes,Yes,Yes,Often,No,No,Yes,No,No,Yes,No,4 hours,Yes,No,Maybe addicted
3852,2023-12-05 10:17:26.202371,John Doe,Female,33,Yes,No,Yes,No,No,Yes,No,Rarely,Yes,No,Yes,No,Yes,Yes,Yes,5 hours,No,Yes,Adicted
3853,2023-04-06 10:17:26.202371,Maria Garcia,Female,59,No,Yes,Yes,No,Yes,No,No,Never,No,No,Yes,No,Yes,No,No,0 hours,Yes,Yes,Maybe addicted
3854,2023-11-08 10:17:26.202371,Emily Martinez,Male,43,No,No,No,Yes,No,Yes,No,Rarely,Yes,Yes,Yes,Yes,No,No,No,5 hours,Yes,No,Maybe addicted
3855,2023-06-21 10:17:26.202371,Maria Garcia,Female,28,Yes,Yes,Yes,Yes,Yes,No,No,Sometimes,Yes,Yes,No,No,Yes,No,No,4 hours,Yes,No, NOT Adicted
3856,2023-12-06 10:17:26.202371,Jane Smith,Female,36,No,Yes,No,Yes,No,No,Yes,Often,No,No,No,Yes,Yes,Yes,No,2 hours,Yes,Yes,Maybe addicted
3857,2023-04-18 10:17:26.202371,Jane Smith,Male,63,No,No,No,Yes,Yes,No,No,Sometimes,No,No,Yes,No,Yes,No,Yes,0 hours,No,Yes,Maybe addicted
3858,2023-04-05 10:17:26.202371,Jane Smith,Male,38,No,No,Yes,Yes,No,Yes,Yes,Often,No,Yes,Yes,Yes,Yes,Yes,Yes,1 hours,Yes,No,Adicted
3859,2023-03-30 10:17:26.202371,James Lee,Male,21,Yes,Yes,No,No,Yes,No,No,Often,No,Yes,Yes,Yes,Yes,No,Yes,3 hours,Yes,Yes, NOT Adicted
3860,2023-02-28 10:17:26.202371,Emily Martinez,Female,30,Yes,Yes,No,No,No,No,No,Never,No,Yes,No,No,No,No,No,0 hours,No,Yes,Adicted
3861,2023-03-11 10:17:26.202371,Alex Johnson,Female,19,No,Yes,Yes,No,No,Yes,No,Rarely,No,No,No,No,Yes,Yes,No,0 hours,Yes,No, NOT Adicted
3862,2023-09-21 10:17:26.202371,Alex Johnson,Female,25,Yes,Yes,Yes,No,No,No,No,Sometimes,Yes,Yes,No,Yes,Yes,No,Yes,4 hours,No,No,Maybe addicted
3863,2023-08-07 10:17:26.202371,Alex Johnson,Female,24,No,No,Yes,Yes,No,Yes,No,Never,Yes,Yes,Yes,No,Yes,Yes,Yes,2 hours,No,No, NOT Adicted
3864,2023-02-26 10:17:26.202371,Jane Smith,Male,32,No,No,No,Yes,Yes,No,Yes,Often,Yes,Yes,No,Yes,No,Yes,No,4 hours,No,Yes,Adicted
3865,2023-11-15 10:17:26.202371,Emily Martinez,Female,56,Yes,Yes,Yes,No,No,No,Yes,Often,No,Yes,No,Yes,No,Yes,Yes,1 hours,No,No,Adicted
3866,2023-09-07 10:17:26.202371,Emily Martinez,Male,45,No,Yes,No,No,No,No,Yes,Sometimes,No,No,Yes,No,No,Yes,Yes,0 hours,No,No,Maybe addicted
3867,2023-01-04 10:17:26.202371,Alex Johnson,Male,34,Yes,Yes,No,Yes,Yes,Yes,No,Often,No,Yes,Yes,No,No,Yes,No,0 hours,No,Yes,Adicted
3868,2023-02-04 10:17:26.202371,Maria Garcia,Female,28,Yes,No,Yes,No,No,Yes,Yes,Rarely,No,No,No,No,No,Yes,No,5 hours,No,No, NOT Adicted
3869,2023-11-19 10:17:26.202371,John Doe,Female,26,Yes,Yes,No,Yes,Yes,Yes,Yes,Never,No,Yes,Yes,No,Yes,Yes,Yes,4 hours,Yes,No,Maybe addicted
3870,2023-07-23 10:17:26.202371,James Lee,Female,30,Yes,No,Yes,Yes,No,No,Yes,Rarely,Yes,No,No,No,Yes,Yes,No,0 hours,No,No,Adicted
3871,2023-01-05 10:17:26.202371,Maria Garcia,Male,21,No,Yes,Yes,Yes,No,No,Yes,Often,Yes,Yes,No,Yes,Yes,Yes,No,1 hours,Yes,Yes, NOT Adicted
3872,2022-12-23 10:17:26.202371,Maria Garcia,Male,47,Yes,Yes,No,No,No,Yes,Yes,Never,Yes,No,Yes,Yes,Yes,No,No,0 hours,Yes,No,Maybe addicted
3873,2023-02-16 10:17:26.202371,Jane Smith,Female,51,Yes,No,No,No,No,No,Yes,Never,Yes,Yes,No,Yes,No,No,No,4 hours,No,Yes,Adicted
3874,2023-02-06 10:17:26.202371,Maria Garcia,Female,24,Yes,Yes,No,No,No,No,No,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,No,3 hours,Yes,Yes,Maybe addicted
3875,2023-06-19 10:17:26.202371,Emily Martinez,Female,40,Yes,Yes,No,Yes,Yes,No,No,Rarely,Yes,Yes,Yes,Yes,No,Yes,No,2 hours,Yes,Yes,Adicted
3876,2023-04-05 10:17:26.202371,Emily Martinez,Female,35,Yes,Yes,No,No,Yes,Yes,No,Never,Yes,Yes,No,No,Yes,Yes,No,3 hours,Yes,Yes,Adicted
3877,2023-08-29 10:17:26.202371,Jane Smith,Male,48,No,Yes,Yes,No,No,Yes,No,Sometimes,Yes,No,No,Yes,No,Yes,No,1 hours,Yes,Yes,Maybe addicted
3878,2023-04-17 10:17:26.202371,James Lee,Male,20,Yes,Yes,Yes,Yes,No,No,No,Sometimes,Yes,Yes,Yes,Yes,No,No,Yes,0 hours,No,No,Adicted
3879,2023-10-08 10:17:26.202371,Alex Johnson,Female,20,No,No,Yes,Yes,No,No,No,Never,No,No,No,Yes,No,Yes,Yes,2 hours,Yes,Yes,Maybe addicted
3880,2023-02-16 10:17:26.202371,Maria Garcia,Male,34,No,No,Yes,Yes,No,Yes,No,Rarely,Yes,Yes,Yes,No,No,Yes,Yes,2 hours,No,Yes,Adicted
3881,2023-06-28 10:17:26.202371,James Lee,Male,47,No,Yes,Yes,No,No,Yes,Yes,Often,No,Yes,No,Yes,No,Yes,Yes,4 hours,No,No, NOT Adicted
3882,2023-11-30 10:17:26.202371,Alex Johnson,Female,42,No,Yes,Yes,Yes,Yes,Yes,No,Sometimes,Yes,Yes,No,Yes,Yes,No,Yes,3 hours,No,No,Adicted
3883,2023-09-04 10:17:26.202371,John Doe,Male,35,No,Yes,Yes,Yes,Yes,No,No,Rarely,Yes,No,Yes,No,Yes,Yes,Yes,5 hours,Yes,Yes, NOT Adicted
3884,2023-04-20 10:17:26.202371,James Lee,Male,21,Yes,Yes,No,Yes,Yes,No,No,Sometimes,No,Yes,Yes,Yes,No,Yes,Yes,1 hours,Yes,Yes,Adicted
3885,2023-09-08 10:17:26.202371,Jane Smith,Male,51,Yes,No,No,No,Yes,Yes,Yes,Sometimes,No,Yes,No,No,No,No,No,4 hours,No,Yes, NOT Adicted
3886,2023-09-23 10:17:26.202371,Jane Smith,Female,23,Yes,Yes,Yes,Yes,No,Yes,Yes,Often,No,Yes,Yes,Yes,No,No,No,0 hours,No,Yes, NOT Adicted
3887,2023-06-09 10:17:26.202371,Emily Martinez,Female,36,No,Yes,Yes,Yes,Yes,No,No,Often,Yes,Yes,Yes,Yes,No,No,Yes,0 hours,Yes,No, NOT Adicted
3888,2023-06-28 10:17:26.202371,Maria Garcia,Male,27,No,No,Yes,Yes,No,No,Yes,Rarely,No,No,Yes,No,Yes,Yes,Yes,3 hours,Yes,Yes,Adicted
3889,2023-08-05 10:17:26.202371,James Lee,Male,50,No,No,Yes,Yes,Yes,No,Yes,Sometimes,Yes,No,Yes,No,Yes,Yes,No,1 hours,No,Yes, NOT Adicted
3890,2023-01-08 10:17:26.202371,James Lee,Female,27,No,No,Yes,Yes,Yes,No,Yes,Sometimes,No,Yes,No,No,No,Yes,No,1 hours,Yes,No,Adicted
3891,2023-04-29 10:17:26.202371,James Lee,Male,56,No,Yes,Yes,Yes,Yes,No,No,Sometimes,Yes,Yes,Yes,Yes,Yes,No,No,3 hours,No,Yes,Maybe addicted
3892,2023-06-14 10:17:26.202371,Maria Garcia,Male,63,No,Yes,Yes,Yes,Yes,No,No,Sometimes,No,Yes,No,No,Yes,Yes,Yes,5 hours,No,No,Adicted
3893,2023-08-09 10:17:26.202371,James Lee,Female,22,Yes,No,No,Yes,No,Yes,Yes,Sometimes,Yes,No,No,No,Yes,No,No,1 hours,Yes,Yes,Adicted
3894,2023-10-20 10:17:26.202371,Emily Martinez,Female,36,Yes,Yes,Yes,No,No,No,Yes,Rarely,Yes,Yes,No,Yes,No,Yes,No,4 hours,Yes,Yes,Adicted
3895,2023-10-04 10:17:26.202371,James Lee,Male,51,No,No,Yes,No,No,Yes,Yes,Rarely,Yes,No,Yes,No,No,No,Yes,2 hours,Yes,Yes,Adicted
3896,2023-03-27 10:17:26.202371,Emily Martinez,Female,52,Yes,Yes,No,No,Yes,No,No,Rarely,No,No,No,Yes,No,Yes,No,2 hours,No,Yes, NOT Adicted
3897,2023-04-02 10:17:26.202371,Alex Johnson,Male,36,No,Yes,Yes,Yes,Yes,No,Yes,Often,Yes,No,No,No,Yes,Yes,Yes,0 hours,No,Yes,Maybe addicted
3898,2023-02-04 10:17:26.202371,James Lee,Female,42,Yes,No,Yes,No,Yes,No,Yes,Sometimes,Yes,No,No,No,Yes,No,Yes,3 hours,Yes,Yes, NOT Adicted
3899,2023-02-10 10:17:26.202371,John Doe,Male,60,No,No,Yes,Yes,Yes,Yes,Yes,Sometimes,No,No,Yes,No,No,Yes,Yes,0 hours,No,Yes,Adicted
3900,2023-03-16 10:17:26.202371,Emily Martinez,Female,65,Yes,No,Yes,No,Yes,Yes,No,Never,Yes,Yes,Yes,Yes,Yes,No,Yes,4 hours,Yes,Yes,Adicted
3901,2023-02-01 10:17:26.202371,John Doe,Female,34,Yes,No,No,No,Yes,No,No,Sometimes,Yes,Yes,Yes,No,No,Yes,Yes,0 hours,No,Yes,Maybe addicted
3902,2022-12-21 10:17:26.202371,Maria Garcia,Male,29,No,Yes,Yes,No,No,Yes,Yes,Rarely,Yes,Yes,No,Yes,Yes,Yes,Yes,1 hours,No,No, NOT Adicted
3903,2023-11-10 10:17:26.202371,Maria Garcia,Female,18,No,Yes,Yes,No,Yes,No,No,Sometimes,No,Yes,No,Yes,No,No,No,5 hours,No,Yes,Adicted
3904,2023-04-12 10:17:26.202371,Alex Johnson,Female,40,No,No,Yes,Yes,No,No,Yes,Sometimes,Yes,Yes,No,Yes,No,Yes,Yes,2 hours,No,No,Adicted
3905,2023-06-15 10:17:26.202371,Emily Martinez,Female,35,No,Yes,Yes,Yes,No,No,No,Rarely,No,No,Yes,No,No,No,Yes,1 hours,No,Yes,Maybe addicted
3906,2023-07-28 10:17:26.202371,John Doe,Female,37,No,Yes,Yes,No,Yes,No,No,Rarely,No,No,Yes,No,No,No,Yes,0 hours,No,Yes, NOT Adicted
3907,2023-09-18 10:17:26.202371,Emily Martinez,Female,24,Yes,Yes,Yes,Yes,No,Yes,No,Sometimes,Yes,Yes,Yes,No,Yes,No,Yes,1 hours,No,No,Adicted
3908,2023-05-01 10:17:26.202371,John Doe,Male,32,Yes,No,Yes,No,Yes,Yes,No,Never,Yes,No,No,No,No,Yes,Yes,3 hours,Yes,Yes,Adicted
3909,2023-09-02 10:17:26.202371,Emily Martinez,Male,32,Yes,Yes,No,Yes,No,Yes,No,Often,No,No,Yes,No,Yes,Yes,Yes,0 hours,Yes,No,Adicted
3910,2023-10-07 10:17:26.202371,Alex Johnson,Male,23,No,No,No,Yes,No,No,Yes,Sometimes,No,Yes,Yes,Yes,Yes,Yes,No,4 hours,No,Yes,Adicted
3911,2023-01-12 10:17:26.202371,James Lee,Male,52,Yes,Yes,Yes,Yes,No,Yes,No,Often,Yes,No,No,Yes,Yes,Yes,Yes,5 hours,No,Yes,Adicted
3912,2023-01-23 10:17:26.202371,Emily Martinez,Female,52,No,Yes,Yes,No,Yes,Yes,Yes,Often,Yes,Yes,No,Yes,No,Yes,No,4 hours,No,Yes,Adicted
3913,2023-08-19 10:17:26.202371,Jane Smith,Female,34,Yes,Yes,Yes,No,No,Yes,Yes,Rarely,No,Yes,Yes,No,Yes,Yes,No,5 hours,Yes,Yes,Maybe addicted
3914,2023-07-15 10:17:26.202371,James Lee,Female,29,Yes,Yes,No,No,Yes,No,No,Often,Yes,No,No,Yes,Yes,Yes,No,1 hours,No,No,Adicted
3915,2023-10-03 10:17:26.202371,Maria Garcia,Female,42,No,Yes,Yes,No,Yes,No,No,Often,Yes,No,No,Yes,Yes,Yes,No,4 hours,No,No,Maybe addicted
3916,2023-09-16 10:17:26.202371,Emily Martinez,Male,28,No,No,No,Yes,Yes,No,No,Rarely,Yes,Yes,No,Yes,Yes,Yes,Yes,3 hours,No,No,Maybe addicted
3917,2023-09-28 10:17:26.202371,Alex Johnson,Male,55,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Yes,No,Yes,No,Yes,No,Yes,2 hours,No,Yes,Maybe addicted
3918,2023-09-18 10:17:26.202371,Maria Garcia,Female,39,Yes,No,No,No,Yes,No,No,Never,Yes,No,Yes,Yes,No,Yes,No,3 hours,Yes,Yes,Maybe addicted
3919,2023-08-05 10:17:26.202371,Maria Garcia,Female,29,Yes,No,Yes,No,Yes,Yes,No,Never,No,No,Yes,Yes,No,Yes,Yes,1 hours,No,Yes,Maybe addicted
3920,2023-05-08 10:17:26.202371,Alex Johnson,Male,53,Yes,Yes,Yes,Yes,No,Yes,No,Often,No,Yes,Yes,No,No,Yes,Yes,4 hours,Yes,Yes,Adicted
3921,2023-03-07 10:17:26.202371,Emily Martinez,Female,40,No,Yes,No,No,Yes,No,Yes,Often,No,Yes,No,No,Yes,No,Yes,5 hours,Yes,No,Maybe addicted
3922,2023-05-05 10:17:26.202371,Jane Smith,Male,38,No,No,Yes,No,No,Yes,No,Rarely,No,No,No,No,No,No,No,5 hours,No,Yes,Maybe addicted
3923,2023-02-22 10:17:26.202371,Alex Johnson,Female,52,Yes,No,No,Yes,Yes,Yes,Yes,Often,No,No,Yes,Yes,No,Yes,No,2 hours,No,No,Adicted
3924,2023-01-24 10:17:26.202371,Maria Garcia,Male,51,No,Yes,Yes,No,Yes,No,Yes,Never,Yes,Yes,No,Yes,No,No,Yes,1 hours,Yes,No, NOT Adicted
3925,2023-03-30 10:17:26.202371,James Lee,Female,38,Yes,No,No,No,Yes,Yes,Yes,Rarely,Yes,Yes,No,No,No,Yes,Yes,3 hours,Yes,Yes,Adicted
3926,2023-01-23 10:17:26.202371,Jane Smith,Male,55,Yes,No,No,Yes,Yes,Yes,No,Often,Yes,Yes,No,No,Yes,No,Yes,5 hours,Yes,No, NOT Adicted
3927,2023-02-25 10:17:26.202371,Maria Garcia,Female,50,No,No,No,No,No,No,No,Sometimes,No,Yes,Yes,Yes,No,No,No,0 hours,No,Yes, NOT Adicted
3928,2023-03-12 10:17:26.202371,Maria Garcia,Female,41,No,Yes,Yes,No,No,No,Yes,Never,No,No,Yes,No,Yes,No,No,2 hours,Yes,Yes,Adicted
3929,2023-10-17 10:17:26.202371,John Doe,Female,59,No,Yes,No,Yes,No,Yes,Yes,Never,No,Yes,Yes,Yes,Yes,No,Yes,4 hours,No,Yes,Maybe addicted
3930,2023-05-03 10:17:26.202371,Maria Garcia,Male,39,Yes,Yes,No,Yes,No,Yes,No,Sometimes,Yes,No,No,No,No,Yes,Yes,0 hours,Yes,Yes,Maybe addicted
3931,2023-05-11 10:17:26.202371,Emily Martinez,Male,57,No,No,No,No,No,No,No,Sometimes,Yes,No,No,Yes,No,No,Yes,2 hours,Yes,No,Maybe addicted
3932,2023-01-16 10:17:26.202371,Maria Garcia,Female,65,Yes,No,Yes,Yes,Yes,No,Yes,Often,Yes,Yes,Yes,Yes,No,Yes,No,3 hours,No,Yes, NOT Adicted
3933,2023-03-12 10:17:26.202371,James Lee,Male,63,No,Yes,No,No,No,Yes,No,Sometimes,No,Yes,No,No,Yes,No,Yes,1 hours,No,Yes, NOT Adicted
3934,2023-11-09 10:17:26.202371,Alex Johnson,Male,57,Yes,No,No,Yes,Yes,Yes,Yes,Never,Yes,No,No,Yes,No,Yes,Yes,1 hours,Yes,No,Adicted
3935,2023-10-09 10:17:26.202371,Jane Smith,Male,38,Yes,Yes,Yes,No,Yes,No,No,Rarely,No,Yes,No,Yes,No,No,Yes,4 hours,Yes,No,Maybe addicted
3936,2023-09-01 10:17:26.202371,Jane Smith,Male,25,Yes,No,Yes,No,No,Yes,No,Often,No,No,Yes,Yes,No,No,Yes,1 hours,Yes,No,Adicted
3937,2023-03-08 10:17:26.202371,John Doe,Female,18,No,Yes,Yes,Yes,Yes,Yes,No,Often,No,Yes,Yes,Yes,Yes,No,No,4 hours,No,Yes,Adicted
3938,2023-11-29 10:17:26.202371,Alex Johnson,Male,33,No,No,No,No,No,No,Yes,Often,No,No,Yes,No,No,Yes,No,1 hours,No,No, NOT Adicted
3939,2023-10-08 10:17:26.202371,Alex Johnson,Female,36,Yes,Yes,Yes,Yes,Yes,No,Yes,Never,Yes,Yes,No,No,Yes,No,Yes,0 hours,No,No,Adicted
3940,2023-10-29 10:17:26.202371,Jane Smith,Male,25,Yes,No,No,Yes,No,No,Yes,Sometimes,No,Yes,No,Yes,Yes,Yes,No,4 hours,Yes,No, NOT Adicted
3941,2023-08-27 10:17:26.202371,John Doe,Male,29,Yes,Yes,No,No,No,No,No,Never,Yes,Yes,No,Yes,Yes,No,Yes,2 hours,No,Yes, NOT Adicted
3942,2023-10-23 10:17:26.202371,Emily Martinez,Female,63,No,Yes,Yes,No,No,No,Yes,Never,Yes,No,Yes,No,No,No,Yes,0 hours,No,No,Maybe addicted
3943,2023-01-07 10:17:26.202371,James Lee,Female,19,Yes,No,Yes,No,Yes,No,Yes,Often,No,Yes,No,No,Yes,Yes,Yes,5 hours,No,Yes,Adicted
3944,2023-07-03 10:17:26.202371,James Lee,Male,61,Yes,Yes,No,No,Yes,No,No,Never,Yes,No,No,No,No,No,No,0 hours,No,Yes,Maybe addicted
3945,2023-06-07 10:17:26.202371,Jane Smith,Male,44,Yes,No,Yes,No,No,No,No,Sometimes,No,Yes,No,No,No,Yes,Yes,0 hours,Yes,No,Maybe addicted
3946,2023-09-13 10:17:26.202371,Emily Martinez,Female,63,No,Yes,No,Yes,No,Yes,Yes,Never,No,No,Yes,Yes,No,No,Yes,0 hours,No,Yes, NOT Adicted
3947,2023-06-21 10:17:26.202371,Emily Martinez,Male,35,No,Yes,Yes,No,No,No,No,Never,Yes,No,Yes,Yes,Yes,No,Yes,1 hours,Yes,Yes,Adicted
3948,2023-11-14 10:17:26.202371,Emily Martinez,Male,58,Yes,No,No,No,No,Yes,No,Often,Yes,Yes,No,Yes,Yes,No,No,1 hours,Yes,Yes,Maybe addicted
3949,2023-02-20 10:17:26.202371,John Doe,Female,49,No,Yes,Yes,Yes,No,No,No,Rarely,No,Yes,Yes,No,No,Yes,Yes,3 hours,Yes,Yes,Adicted
3950,2023-10-10 10:17:26.202371,John Doe,Male,43,No,Yes,No,No,No,No,Yes,Never,No,Yes,No,No,No,No,Yes,0 hours,No,Yes,Adicted
3951,2023-09-09 10:17:26.202371,Emily Martinez,Female,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Never,Yes,Yes,No,Yes,Yes,Yes,Yes,3 hours,Yes,Yes,Adicted
